query_id,consensus_law,style,query_text,gold_label_mentioned,any_law_mentioned,mentioned_laws
WRG_T030_scenario_v02,WRG,scenario,Ich bin Handwerker:in in Ried im Innkreis. Anfang Dezember 2025 gab es mit Versicherung ein Problem: Frage zu Fristen und Auflagen in Bewilligungsbescheid: Fristen. Es geht um 7900 EUR. Kontakt über Telefon. Nachweis: Zeug:innen. Unklar ist die Zuständigkeit (VwGH oder Gericht). Welche Regelungen sind einschlägig? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
AktG_T035_authority_v03,AktG,authority,Welche Stelle ist zusständig bei Kapitalmaßnahmen: Squeeze-out: Sanktionen (z.B. Bezirksgericht)?,False,False,
VStG_T030_fragment_v01,VStG,fragment,Frage zu Verwaltungsstrafe wegen Rotlichtverstoß und Fristen: Voraussetzungen Bezirkshauptmannschaft,False,False,
FAGG_T012_keyword_v03,FAGG,keyword,frage rücksendekosten rückerstattung online bestellung kühlschrank rechtsmittel ried innkreis 150eur hotline frist zuständigkeit,False,False,
NoVAG_T018_procedural_v02,NoVAG,procedural,"Wie läuft das Verfahren bei Kosten/Gebühren zu Fristen und Anzeige beim Finanzamt ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
KFG_T049_authority_v01,KFG,authority,Welche Stelle ist zuständig bei Umbau: Kurzzeitkennzeichen/Überstellungsfahrt - Haftung (z.B. Bezirkshauptmannschaft)?,False,False,
UWG_T005_procedural_v01,UWG,procedural,"Sanktionen zu Irreführende Werbung im Online-Shop: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
SH-GG_T004_fragment_v01,SH-GG,fragment,Härtefallklausel/Nichtanrechnung bestimmter Leistungen und Wohnkostenpauschale vor einem Monat (nach SH-GG),True,True,SH-GG
WRG_T041_authority_v03,WRG,authority,Welche Stelle ist zuständig bei Frage zu Wasserbenutzungsrecht und Umfang: Aufschiebende Wirkung (z.B. Wasserrechtsbehörde)? (gemäß WRG),True,True,WRG
BWG_T048_fragment_v03,BWG,fragment,Frage zu Überziehungszinsen und Gebühren: Durchsetzung zuständig,False,False,
WaffG_T003_nl_short_v03,WaffG,nl_short,Welche Kosten/Risiken gibt es bei Sichere Verwahrung von Schusswaffen - Zuständigkeit?,False,False,
IO_T037_keyword_v03,IO,keyword,frage insolvenzantrag fristen voraussetzungen durchsetzung wien 590eur chat protokoll frühjahr 2026 bescheid frist,False,False,
KommStG_T008_scenario_v02,KommStG,scenario,heute in Steyr: Kommunalsteuer bei Konzernstrukturen: Aufschiebende Wirkung. Belege: Lieferschein. Es liegt ein Schreiben/Bescheid von VwGH vor. Welche Rechtsfolgen drohen bei Verstoß? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
PSG_T029_nl_short_v01,PSG,nl_short,Widerrufsvorbehalt und Auflösung: Aufschiebende Wirkung: was sind die Voraussetzungen?,False,False,
NAG_T021_procedural_v01,NAG,procedural,"Welche Formvorschriften gelten bei Frage zu Rot-Weiß-Rot Karte: Voraussetzungen: Kosten/Gebühren (Aufenthaltstitel) (schriftlich, Frist, Begründung)?",False,False,
KBGG_T037_scenario_v03,KBGG,scenario,"Sachverhalt: Sachverhalt (Klagenfurt, vor 3 Tagen): Wechsel des Bezugs zwischen Elternteilen und Wechsel. Beteiligte: Mieter:in vs Arbeitgeber:in. Belege: Fotos. Unklar ist die Zuständigkeit (VwGH oder Gericht). Frage: Welche Rechtsfolgen drohen bei Verstoß? (gemäß KBGG)",True,True,KBGG
VStG_T050_procedural_v02,VStG,procedural,"Verfolgungsverjährung: Frage zu Wiedereinsetzung/Fristversäumnis im Verwaltungsstrafverfahren: Rechtsmittel: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
GmbHG_T048_nl_short_v02,GmbHG,nl_short,Bestellung/Abberufung von Geschäftsführer:in und Insolvenzreife: Zustellung: was sind die Voraussetzungen?,False,False,
NoVAG_T004_procedural_v03,NoVAG,procedural,"Wie läuft das Verfahren bei NoVA bei Motorrad/leichte Kfz ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
IG-L_T009_authority_v01,IG-L,authority,Welche Stelle ist zuständig bei Umweltzone und Kennzeichnung: Sanktionen (z.B. Magistrat)?,False,False,
KBGG_T057_nl_short_v01,KBGG,nl_short,Haftung zu Rückforderung/Überprüfung von Kinderbetreuungsgeld wegen Zuverdienst: Behörde oder Gericht?,False,False,
FPG_T036_authority_v01,FPG,authority,Bei Rückkehrentscheidung und Frist zur Ausreise: Haftung: Muss ich zu Landesverwaltungsgericht oder zum Gericht? (gemäß FPG),True,True,FPG
BEinstG_T038_procedural_v02,BEinstG,procedural,"Wie läuft das Verfahren bei Zuständigkeit Sozialministeriumservice ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
ZPO_T003_fragment_v01,ZPO,fragment,Zivilprozess: Klage wegen Kautionsrückzahlung und Zuständigkeit: Zuständigkeit Ried im Innkreis,False,False,
BEinstG_T012_fragment_v03,BEinstG,fragment,Diskriminierung am Arbeitsplatz (Abgrenzung GlBG) - Form/Antrag frist,False,True,GlBG
BWG_T030_scenario_v02,BWG,scenario,"Sachverhalt (Bregenz, kurz vor Jahresende 2025): Frage zu Kreditkündigung und Fälligstellung: Zustellung. Beteiligte: Handwerker:in vs Kund:in. Betrag: 1200 EUR. Unklar ist die Zuständigkeit (FMA oder Gericht). Welche Ansprüche kann ich geltend machen? - bitte mit Hinweis zu Fristen und Zuständigkeit.",False,False,
GSVG_T016_procedural_v02,GSVG,procedural,Bei Frage zu Meldepflichten bei Beginn/Ende der Selbständigkeit: Zustellung: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
UWG_T054_scenario_v02,UWG,scenario,Sachverhalt: Kurzfall: Rechtsmittel zu Belästigende Werbung (Spam) und Abgrenzung - Beschuldigte:r (Amstetten) vs Mitbewerber:in. Kontakt über Einschreiben. Betrag: 3100 EUR. Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
AWG_T019_procedural_v01,AWG,procedural,Bei Sanktionen zu Rücknahme von Elektroaltgeräten: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
NoVAG_T012_nl_long_v03,NoVAG,nl_long,"Sachverhalt (Wiener Neustadt, heute): Sanktionen zu Strafen bei falscher NoVA-Angabe. Beteiligte: Konsument:in vs Versicherung. Betrag: 12500 EUR. Nachweis: Gutachten. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?",False,False,
VerG_T037_nl_short_v03,VerG,nl_short,Vorstand: Bestellung und Haftung: Haftung - brauche ich einen Antrag/Nachweis?,False,False,
WaffG_T053_fragment_v03,WaffG,fragment,Waffenpass: Voraussetzungen - Rechtsmittel 7900eur,False,False,
VbVG_T050_nl_short_v01,VbVG,nl_short,Welche Rechte/Pflichten habe ich bei Verbandsgeldbuße: Fristen zu Auflagen (Compliance-Programm) im Urteil?,False,False,
IO_T045_nl_long_v02,IO,nl_long,"Sachverhalt (Dornbirn, vor 18 Monaten): Frage zu Zahlungsplan: Annahme und Mindestquote: Haftung. Beteiligte: Mieter:in vs Telekom-Anbieter. Betrag: 7900 EUR. Nachweis: Vertrag. Es liegt ein Schreiben/Bescheid von VfGH vor. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?",False,False,
KFG_T050_nl_long_v02,KFG,nl_long,im Frühjahr 2026 in Spittal an der Drau: Pickerl (§57a) und Mängel - Haftung. Nachweis: Angebot. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
WGG_T002_keyword_v03,WGG,keyword,mängel gewährleistung neubau verjährung graz 7900eur hotline mahnung gestern finanzamt verfahren beschwerde,False,False,
IO_T001_procedural_v03,IO,procedural,Bei Frage zu Insolvenzantrag: Fristen und Voraussetzungen: Voraussetzungen: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
AußStrG_T043_nl_short_v01,AußStrG,nl_short,Verlassenschaft/Erbrechtliche Abhandlung: Form/Antrag - Pflegschaft: welche Frist gilt? - AußStrG,True,True,AußStrG
PatG_T059_keyword_v03,PatG,keyword,lizenzvertrag lizenzgebühren sanktionen ried innkreis 2300eur online portal rechnung gestern patentamt,False,False,
GewO_T043_procedural_v03,GewO,procedural,Bei Gewerbeanmeldung für ein freies Gewerbe - Nachweise/Beweise: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
FinStrG_T023_fragment_v01,FinStrG,fragment,Hausdurchsuchung im Finanzstrafverfahren (Abgrenzung) - Kosten/Gebühren - Selbstanzeige Amstetten,False,False,
TKG_T002_fragment_v03,TKG,fragment,Frage zu Kündigungsfrist/Vertragsbindung bei Internetanschluss: Ausnahmen - Rufnummernmitnahme beschwerde,False,False,
AZG_T009_procedural_v01,AZG,procedural,Bei Frage zu Kontrolle durch Arbeitsinspektorat: Durchsetzung - Ruhezeit: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
DSGVO_T049_keyword_v01,DSGVO,keyword,zuständigkeit widerspruch direktmarketing profiling schwechat 450eur online portal mail korrespondenz februar verfahren beschwerde,False,False,
MRG_T034_fragment_v01,MRG,fragment,Mängel in der Wohnung: Wasserschaden - Form/Antrag - Mietminderung beschwerde,False,False,
KAKuG_T031_scenario_v03,KAKuG,scenario,Kontext: Ich bin Fahrzeughalter:in in Amstetten. im Sommer 2026 gab es mit Krankenanstalt ein Problem: Beschwerde über Spitalsbehandlung: Aufschiebende Wirkung. Betrag: 4800 EUR. Kontakt über Hotline. Nachweis: Zeug:innen. Es liegt ein Schreiben/Bescheid von Patientenanwaltschaft vor. Welche Fristen und welches Verfahren sind zu beachten? (Frist/Zuständigkeit/Nachweis),False,False,
VersVG_T033_nl_short_v03,VersVG,nl_short,Welche Kosten/Risiken gibt es bei Beschwerde/Ombudsstelle - Aufschiebende Wirkung?,False,False,
SH-GG_T048_keyword_v01,SH-GG,keyword,sozialhilfe anspruchsvoraussetzungen zuständigkeit landes zuständigkeit dornbirn 5200eur telefon antrag heute bezirkshauptmannschaft frist zuständigkeit unter Bezug auf SH-GG,True,True,SH-GG
EKHG_T058_fragment_v02,EKHG,fragment,Ansprüche von Mitfahrer:in nach Unfall mit Bus - Sanktionen (Personenschaden) Einschreiben Chatverlauf,False,False,
GlBG_T014_nl_long_v02,GlBG,nl_long,im Jänner 2026 in Salzburg: Frage zu Benachteiligung bei Bewerbung/Entlohnung wegen Geschlecht: Zuständigkeit. Belege: Mietvertrag. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
UGB_T059_nl_long_v01,UGB,nl_long,"Sachverhalt (Dornbirn, im September 2024): Handelskauf: Lieferverzug und Vertragsstrafe bei E-Bike: Zustellung. Beteiligte: Arbeitnehmer:in vs Arbeitgeber:in. Nachweis: Gutachten. Es liegt ein Schreiben/Bescheid von Landesgericht vor. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
DSG_T025_authority_v02,DSG,authority,Bei Löschung/Berichtigung von Daten bei Gemeinde: Haftung: Muss ich zu DSB oder zum Gericht?,False,False,
VwGG_T011_procedural_v03,VwGG,procedural,"Form/Antrag zu Frist zur Revision und Formanforderungen: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
WEG_T042_keyword_v01,WEG,keyword,beschluss eigentümergemeinschaft fenstertausch voraussetzungen wels 2300eur mail protokoll vor 18 monaten nachweis kosten,False,False,
GrEStG_T010_procedural_v03,GrEStG,procedural,Anteilsvereinigung/Share Deal und GrESt: Rechtsmittel: Zuständigkeit und Verfahrensschritte (Antrag/Bescheid/Beschwerde). unter Bezug auf GrEStG,True,True,GrEStG
IG-L_T029_authority_v03,IG-L,authority,Welche Stelle ist zuständig bei Kontrolle und Strafen bei Fahrverbot: Form/Antrag - Ausnahme (z.B. Landesverwaltungsgericht)?,False,False,
AsylG_T024_nl_short_v01,AsylG,nl_short,Gibt es bei Asylantrag stellen: Ablauf und Zuständigkeit - Sanktionen Ausnahmen?,False,False,
BEinstG_T047_nl_long_v02,BEinstG,nl_long,"Ich bin Kund:in in Bregenz. im November 2025 gab es mit Reiseveranstalter ein Problem: Fristen und Verfahren - Form/Antrag. Betrag: 3100 EUR. Nachweis: Angebot. Unklar ist die Zuständigkeit (VfGH oder Gericht). Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)? - BEinstG",True,True,BEinstG
ArbVG_T049_scenario_v01,ArbVG,scenario,Fall: Ich bin Studierende:r in Feldkirch. gestern gab es mit Gemeinde ein Problem: Kontrollmaßnahmen/Datenschutz im Betrieb und Kontrollmaßnahmen. Es geht um 4800 EUR. Nachweis: Fotos. Welche Rechtsfolgen drohen bei Verstoß?,False,False,
UGB_T050_keyword_v01,UGB,keyword,vertretungsbefugnis prokura haftung form antrag ried innkreis 5200eur einschreiben fotos vor - UGB,True,True,UGB
GewO_T056_nl_long_v02,GewO,nl_long,"sachverhalt (schwechat, vor 6 monaten): nebenrechte und hilfsgewerbe - zustellung. beteiligte: vermieter:in vs versicherung. es geht um 1200 eur. belege: mietvertrag. es liegt ein schreiben/bescheid von bezirkshauptmannschaft vor. wie gehe ich praktisch vor (frist, zuständigkeit, beweise, kosten)? (gemäß gewo)",True,True,GewO
IG-L_T031_nl_long_v02,IG-L,nl_long,"im Jänner 2026 in Klagenfurt: Einwendungen gegen Verordnung: Aufschiebende Wirkung. Belege: Angebot. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
BAO_T036_scenario_v01,BAO,scenario,"Sachverhalt (Linz, vor 6 Monaten): Betriebsprüfung und Mitwirkungspflichten: Fristen. Beteiligte: Konsument:in vs Finanzamt. Es liegt ein Schreiben/Bescheid von Finanzamt vor. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit.",False,False,
DSG_T003_keyword_v03,DSG,keyword,datenpanne meldepflicht fitnessstudio form antrag schwechat 80eur online portal bescheid vor verfahren beschwerde,False,False,
AZG_T032_authority_v02,AZG,authority,Gleitzeit: Frage zu Gleitzeitvereinbarung und Grenzen: Rechtsmittel: Wie bringe ich das bei Landesverwaltungsgericht ein (Form/Frist)?,False,False,
WEG_T014_nl_short_v03,WEG,nl_short,Welche Kosten/Risiken gibt es bei Kostenverteilung/Schlüssel bei Fenstertausch: Haftung - Eigentümergemeinschaft?,False,False,
ZustG_T046_keyword_v01,ZustG,keyword,abwesenheit urlaub auswirkungen zustellfiktion fristen spittal drau 590eur chat fotos letzte bescheid frist,False,False,
WRG_T056_keyword_v01,WRG,keyword,frage rechtsmittel wasserrechtsbescheid durchsetzung bregenz 150eur hotline chatverlauf november 2025 wasserrechtsbehörde,False,False,
DSGVO_T034_authority_v01,DSGVO,authority,Bei Ausnahmen zu Datenübertragbarkeit zwischen Diensten: Muss ich zu Datenschutzbehörde oder zum Gericht?,False,False,
AußStrG_T059_procedural_v03,AußStrG,procedural,"Rekurs gegen Beschluss im Außerstreit: Ausnahmen (Beschluss): Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
B-VG_T042_scenario_v01,B-VG,scenario,Sachverhalt: Ich bin Nachbar:in in Klagenfurt. im Februar 2026 gab es mit Gemeinde ein Problem: Verhältnismäßigkeit bei Eingriffen in Grundrechte - Kosten/Gebühren. Betrag: 150 EUR. Dokumentiert durch Fotos. Frage: Welche Ansprüche kann ich geltend machen?,False,False,
KartG_T047_scenario_v03,KartG,scenario,Kontext: Kurzfall: Frage zu Missbrauch marktbeherrschender Stellung: Haftung - Mieter:in (Bregenz) vs Arztpraxis. Es geht um 80 EUR. Welche Rechtsfolgen drohen bei Verstoß? (Frist/Zuständigkeit/Nachweis) - KartG,True,True,KartG
AWG_T012_keyword_v02,AWG,keyword,nachweise beweise abfallbilanz dokumentationspflicht steyr 450eur mail protokoll sommer 2026 landesverwaltungsgericht - AWG,True,True,AWG
AVG_T017_fragment_v02,AVG,fragment,Verwaltungsverfahren: Parteiengehör bei Parkausweis - Rechtsmittel 5200eur,False,False,
SMG_T047_keyword_v03,SMG,keyword,anzeige rechte polizeikontrolle haftung wien 380eur chat mahnung jänner 2026 landesgericht nachweis kosten - SMG,True,True,SMG
IO_T035_nl_long_v01,IO,nl_long,"Sachverhalt (Bregenz, vor 2 Wochen): Frage zu Anfechtung von Rechtshandlungen vor Insolvenz: Form/Antrag. Beteiligte: Kund:in vs Insolvenzverwalter:in. Betrag: 7900 EUR. Belege: E-Mail-Korrespondenz. Unklar ist die Zustaendigkeit (Insolvenzgericht oder Gericht). Welche Rechtslage gilt und welche Schritte sind sinnvoll?",False,False,
KartG_T056_procedural_v03,KartG,procedural,"Frage zu Bußgeldverfahren und Bemessung: Kosten/Gebühren - Kartellgericht: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
AÜG_T051_keyword_v01,AÜG,keyword,überlassungsvertrag informationspflicht ausnahmen amstetten 950eur chat protokoll sommer 2026 vwgh bescheid frist (nach AÜG),True,True,AÜG
StGB_T050_scenario_v02,StGB,scenario,Fall: Kurzfall: Sachbeschädigung an Heizgerät - Ausnahmen - Beschuldigte:r (Schwechat) vs Polizei. Kommunikation via Webformular. Es geht um 1750 EUR. Stichwort: Notwehr. Welche Rechte und Pflichten bestehen?,False,False,
ECG_T010_keyword_v02,ECG,keyword,voraussetzungen haftung nutzerkommentare blog steyr 950eur chat gutachten vor monat vfgh,False,False,
GmbHG_T054_scenario_v03,GmbHG,scenario,Kontext: kurz vor Jahresende 2025 in Leoben: Bestellung/Abberufung von Geschäftsführer:in und Verbotene Einlagenrückgewähr: Sanktionen. Dokumentiert durch Lieferschein. Unklar ist die Zuständigkeit (VfGH oder Gericht). Stichwort: Stammkapital. Welche Fristen und welches Verfahren sind zu beachten? (Frist/Zuständigkeit/Nachweis),False,False,
FinStrG_T042_scenario_v01,FinStrG,scenario,heute in Graz: Finanzstrafverfahren: Einleitung und Rechte - Rechtsmittel. Dokumentiert durch Kontoauszug. Es liegt ein Schreiben/Bescheid von Finanzstrafbehörde vor. Welche Regelungen sind einschlägig? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
WGG_T035_scenario_v01,WGG,scenario,vor 3 Tagen in Schwechat: Mietzins bei gemeinnütziger Bauvereinigung - Sanktionen. Dokumentiert durch Rechnung. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
VStG_T008_nl_short_v02,VStG,nl_short,Was kann ich bei Frage zu Verwaltungsstrafe wegen Alkohol am Steuer und Beweislast: Zustellung (Organmandat) tun?,False,False,
NAG_T038_scenario_v01,NAG,scenario,Sachverhalt: Ich bin Beschuldigte:r in Salzburg. Anfang Dezember 2025 gab es mit Arbeitgeber:in ein Problem: Frage zu Rot-Weiß-Rot Karte: Voraussetzungen: Zuständigkeit. Betrag: 4800 EUR. Kommunikation via Einschreiben. Nachweis: Chatverlauf. Unklar ist die Zuständigkeit (BFA oder Gericht). Frage: Welche Fristen und welches Verfahren sind zu beachten? (gemäß NAG),True,True,NAG
GewO_T031_authority_v03,GewO,authority,Gewerbeanmeldung für ein freies Gewerbe - Fristen: Zuständigkeit Landesverwaltungsgericht vs Gericht - und welche Frist?,False,False,
ElWOG_T027_procedural_v01,ElWOG,procedural,"Wie läuft das Verfahren bei E-Control: Frage zu Beschwerde über Netzbetreiber: Sanktionen ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
B-VG_T032_fragment_v03,B-VG,fragment,Gleichbehandlung bei Förderungen/Beihilfen - Ausnahmen beschwerde - B-VG,True,True,B-VG
EheG_T036_scenario_v02,EheG,scenario,vor 18 Monaten in Graz: Kontaktrecht/Obsorge im Zusammenhang mit Scheidung: Rechtsmittel. Dokumentiert durch Fotos. Es liegt ein Schreiben/Bescheid von Landesgericht vor. Welche Ansprüche kann ich geltend machen? - bitte mit Hinweis zu Fristen und Zuständigkeit. - EheG,True,True,EheG
GrEStG_T043_scenario_v01,GrEStG,scenario,"Sachverhalt: Sachverhalt (Graz, letzte Woche): Grunderwerbsteuer beim Kauf einer Wohnung: Form/Antrag. Beteiligte: Geschäftsführer:in vs Versicherung. Betrag: 4800 EUR. Dokumentiert durch Fotos. Unklar ist die Zuständigkeit (VfGH oder Gericht). Frage: Welche Rechtsfolgen drohen bei Verstoß? (nach GrEStG)",True,True,GrEStG
GewO_T057_nl_long_v01,GewO,nl_long,gestern in Spittal an der Drau: Überprüfung durch Behörde (Kontrolle) - Haftung. Nachweis: Kontoauszug. Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
